id,nombre,apellido,estado_civil,dni,nacionalidad,fecha_nacimiento,direccion,codigo_postal,provincia,telefono,email,es_moroso,profesion,salario,numero_cuenta,tipo_cuenta,saldo,antiguedad_cliente,genero
42751,José Manuel,Palau,Casado,97567704W,Butanesa,1975-10-04,"Rambla Ovidio Roig 94, Lleida, 15708",29478,Cádiz,758480735,galanluis@example.net,False,"Técnico en galerías de arte, museos y bibliotecas","4395,88",ES5141440700740590020480,corriente,"21648,31",2021-09-09,Masculino
42752,Maricela,Ariño,Viuda,99997555H,Suiza,1994-04-21,"Pasaje Wilfredo Mascaró 43, Asturias, 19146",39377,Ceuta,707182248,adalbertocarretero@example.org,False,Conductor de automóviles,"6667,84",ES8198726917573146085788,corriente,"83676,11",2024-06-18,Femenino
42753,María José,Llopis,Casada,28766980Y,Cubana,1968-12-09,"Via Francisco Cañizares 6 Puerta 0 , Teruel, 12716",50138,Baleares,760887561,angelicabanos@example.org,False,"Operario de la conservación de frutas, legumbres y verduras","3182,8",ES7773686660967349834495,corriente,"89492,24",2018-12-20,Femenino
42754,Omar,Solé,Viudo,65064416S,Rumana,1971-03-17,"C. Georgina Izaguirre 77 Apt. 10 , Vizcaya, 23998",35631,Álava,605877089,bernardaangel@example.org,False,Labrante,"5332,68",ES1381855723563282951778,corriente,"92750,76",2020-04-16,Masculino
42755,Leticia,Montoya,Casada,80091776A,Canadiense,1989-10-04,"Cañada de María José Marti 588 Apt. 17 , Madrid, 13657",06891,Ourense,647765940,currohidalgo@example.net,False,Fabricante de instrumentos musicales,"1776,34",ES0525483546256975163762,corriente,"30915,95",2019-06-07,Femenino
42756,Reynaldo,Sandoval,Casado,19792303K,Monegasca,1965-08-10,"Rambla Marisela Julián 64 Piso 1 , Málaga, 18379",29691,Tarragona,706181975,chusgarzon@example.org,False,Empleado de servicios de transporte,"6293,4",ES6310622413864690818693,corriente,"59856,69",2021-01-28,Masculino
42757,Jovita,Iñiguez,Viuda,87941974W,Argentina,1996-10-26,"Cuesta Natividad Badía 18 Puerta 4 , Ceuta, 43023",29855,Lugo,695104928,cristian53@example.com,False,Profesional de nivel medio del derecho y servicios legales,"1496,58",ES7886347166831330194376,corriente,"97762,55",2019-09-07,Femenino
42758,Geraldo,Bellido,Viudo,99857321S,Hondureña,2000-05-05,"Ronda Amada Lluch 44, Castellón, 30023",04795,La Coruña,758788080,rebeca47@example.org,False,Codificador de datos,"3702,3",ES9638506391400025880714,corriente,"73899,74",2020-02-17,Masculino
42759,Esmeralda,Linares,Casada,88774254G,Angoleña,1974-04-08,"Camino de Evangelina Arjona 29 Apt. 36 , Madrid, 38614",48254,Valencia,625524624,eva-maria26@example.com,False,Criador de ganado,"7841,22",ES3763930775105802814927,corriente,60192,2022-02-21,Femenino
42760,Cayetana,Porta,Viuda,72499827D,Portuguesa,1945-05-20,"Via de Ariel Torre 826 Apt. 95 , Segovia, 43243",07111,Córdoba,619726347,vplana@example.org,False,Operador de instalaciones de producción de energía,"2379,09",ES0133419378412661935760,corriente,"23776,49",2024-10-22,Femenino
42761,León,Almagro,Soltero,83482018E,Irlandesa,1975-06-07,"Avenida Alma Carrera 84, Málaga, 41418",49317,Huesca,734409641,barranz@example.net,False,Personas que realizan trabajos varios,"1973,44",ES2397545123081273571283,corriente,"20030,32",2019-06-19,Masculino
42762,Isaías,Abascal,Soltero,34474859K,Libanesa,2001-09-23,"Vial Paca Quintanilla 41, Guipúzcoa, 10080",25562,Ciudad,771553960,feliuleonardo@example.net,False,Mecánico y reparador de máquinas agrícolas e industriales,"1933,4",ES3060078887297283809382,corriente,"36833,84",2019-07-01,Masculino
42763,Gertrudis,Palomares,Soltera,46042156C,Iraquí,2001-10-18,"Avenida Trinidad Haro 396 Piso 5 , La Coruña, 11931",43151,La Rioja,666829521,egeasofia@example.net,False,Recolector de leña,"3086,56",ES2023390967202738608320,corriente,"55620,25",2021-04-29,Femenino
42764,Selena,Roselló,Soltera,95375159R,Mexicana,1980-11-10,"Pasaje de Dafne Pedraza 4, Cádiz, 22805",48312,Ciudad,669154386,arturo26@example.org,False,Inspector de la salud laboral,"6353,21",ES0460411376107141900781,corriente,"10110,22",2018-10-01,Femenino
42765,Dimas,Merino,Soltero,17026644C,Española,1964-05-26,"Cuesta Cloe Castells 8 Piso 1 , Las Palmas, 51937",38654,Ceuta,781723295,jordana15@example.net,False,Gerente general,"7003,86",ES8684842984080517378417,corriente,"7609,1",2019-08-27,Masculino
42766,Valerio,Miralles,Divorciado,13029584S,Bosnia,1960-03-20,"Ronda de Gala Redondo 79 Puerta 1 , Cantabria, 08538",32092,Alicante,733422935,squerol@example.com,False,Árbitro deportivo,"4656,65",ES2000127666731125208662,corriente,"47965,38",2024-03-16,Masculino
42767,Salomón,Morera,Divorciado,77166779P,Nicaragüense,1952-11-03,"Callejón de Lalo Barón 223, Jaén, 41907",48742,Zaragoza,715484094,deboraquintanilla@example.org,False,Ensamblador de maquinaria mecánica,"5922,26",ES7072141402077129413514,corriente,"35162,22",2023-07-21,Masculino
42768,Zoraida,Rocha,Divorciada,64992974B,Belga,1956-09-28,"Via de Dimas Vargas 61, Sevilla, 25155",18440,Murcia,740160338,kyuste@example.net,False,Operador de maquinaria agrícola y forestal móvil,"4576,11",ES9648804698079473735301,corriente,"33172,96",2018-11-24,Femenino
42769,Liliana,Torrens,Casada,55495174S,Argentina,1958-12-24,"Paseo de Esther Patiño 9, Ceuta, 18461",02001,Santa Cruz de Tenerife,758310849,anabel44@example.net,False,Trabajador ambulante de servicios,"2016,84",ES5646138500647591460648,corriente,"45612,76",2020-01-19,Femenino
42770,Pepito,Martinez,Divorciado,15108683Y,Galesa,1971-12-11,"Vial de Calista Villar 15, Lugo, 22770",15492,Albacete,675809937,cruzanastasia@example.com,False,Director de políticas y planificación,"2461,72",ES7048132544912260152923,corriente,"7207,19",2018-12-25,Masculino
42771,Victoriano,Ibáñez,Divorciado,86962724T,Rusa,1956-06-23,"Plaza de Jordana Cases 1, Cuenca, 09717",10111,Asturias,702818066,usaez@example.net,False,Productor y trabajador calificado de explotaciones agropecuarias mixtas,"2044,27",ES0045292920336712631247,corriente,"23964,93",2021-01-25,Masculino
42772,Anastasia,Haro,Soltera,44135265J,Catarí,1949-10-08,"Ronda Hermenegildo Granados 71, Jaén, 23718",02530,Barcelona,785191265,lucianohernandez@example.org,False,Operador de instalaciones de procesamiento de la madera,"2047,77",ES8927577042036736429123,corriente,"99281,22",2018-06-12,Femenino
42773,Ariel,Doménech,Soltera,49036607D,Eslovena,1979-04-26,"Callejón José Posada 352 Apt. 64 , Almería, 15111",40014,Lugo,683612877,salvaonofre@example.com,False,Operador de máquinas para fabricar productos de material plástico,"1290,7",ES9914670260902999401421,corriente,"54024,52",2019-09-09,Femenino
42774,Dolores,Cueto,Viuda,55334803T,Butanesa,1947-07-13,"Alameda María Fernanda Poza 406 Piso 4 , Cáceres, 11383",43161,Cáceres,729452543,elenabeltran@example.net,False,Técnico en documentación sanitaria,"2607,31",ES0691912139262113656479,corriente,"59713,16",2023-05-21,Femenino
42775,Juan,Casanovas,Viudo,59491255F,China,1984-02-03,"Vial Maricruz Suarez 860, Ourense, 16065",31207,Madrid,731953175,cerdapalmira@example.com,False,Mecánico y ajustador electricista,"1343,63",ES9164273846779636221735,corriente,"62880,99",2021-04-22,Masculino
42776,Reinaldo,Ruano,Divorciado,92783508J,Antiguana,1949-10-05,"Acceso de Tiburcio Cardona 29 Apt. 88 , Las Palmas, 07224",03708,Cáceres,615169754,felix17@example.org,False,Arquitecto,"3750,14",ES4724226607666789799860,corriente,"22124,04",2019-04-15,Masculino
42777,Amparo,Bayón,Soltera,69246577V,Costarricense,1986-12-19,"Ronda de Anabel Bernat 9 Puerta 0 , Melilla, 11059",25158,Toledo,696693194,garmendiaclemente@example.com,False,Productor y trabajador calificado de explotaciones agropecuarias mixtas,"3605,05",ES2540924734224806959999,corriente,"56746,59",2025-05-29,Femenino
42778,Amancio,Cabrera,Soltero,77224776E,Belga,1989-12-01,"Acceso de Felipa Barbero 17, Murcia, 28310",25094,Castellón,777765585,rnavas@example.net,False,Cantante,"5653,11",ES8567445942340977988046,corriente,"49569,89",2020-11-27,Masculino
42779,Ulises,Nicolau,Soltero,66357111H,Chipriota,1987-03-17,"Plaza de Ambrosio Miralles 76, La Rioja, 17587",25945,Palencia,661249946,afuertes@example.org,False,Técnico de prótesis médicas y dentales,"4484,05",ES4235445145027672487265,corriente,"59406,46",2022-06-18,Masculino
42780,Elodia,Rey,Soltera,77267664S,Barbadense,1973-02-05,"Camino de Rosendo Baena 6 Apt. 71 , Álava, 06501",29416,Barcelona,727200187,rogeliopena@example.com,False,Director de explotaciones de minería,"5617,45",ES5604779869203554826479,corriente,"71674,32",2020-08-02,Femenino
42781,Maricruz,Gimeno,Casada,36451352D,Argelina,1984-08-11,"Calle Rosario Aliaga 70, Baleares, 23268",21271,Albacete,691902246,nazarioescolano@example.org,False,Agricultor,"5932,17",ES8085203690128557983049,corriente,"97638,99",2022-06-06,Femenino
42782,Cecilia,Ricart,Divorciada,49882201P,Irlandesa,1962-12-14,"Pasaje Rafa Chico 52, Melilla, 19726",22666,Málaga,794324822,roldan79@example.net,False,Agente de servicios de expedición de licencias y permisos,"7835,71",ES2959771712101095117474,corriente,"20116,16",2022-05-03,Femenino
42783,Maxi,Anguita,Divorciada,54881284H,Venezolana,1998-06-27,"Vial de Loida Bauzà 32 Piso 1 , Vizcaya, 18911",03239,Girona,669452733,lisandrogiron@example.com,False,Vendedor puerta a puerta,"2970,78",ES3608513308948561618221,corriente,"10584,58",2020-11-20,Femenino
42784,Pastora,Alvarez,Viuda,65099707R,Afgana,1979-10-23,"Pasaje de Rolando Sedano 91 Puerta 4 , Ávila, 50760",24881,Valladolid,680658632,sevecorrea@example.com,False,Impresor,"4044,37",ES5667990565796684388219,corriente,"29229,88",2024-09-08,Femenino
42785,Maxi,Piña,Soltero,67477847X,Islandesa,1975-09-21,"Calle de Reina Clemente 3 Puerta 3 , León, 37894",39745,Segovia,613759334,bruciriaco@example.com,False,Peón de explotaciones ganaderas,"2308,07",ES8753800870453383126755,corriente,"19872,82",2021-01-10,Masculino
42786,Nieves,Reina,Casada,88818469J,Griega,1951-03-24,"Vial Encarnación Raya 63 Apt. 36 , La Coruña, 41218",11613,Badajoz,603807173,salomearagones@example.com,False,Matemático,"7902,03",ES6782090556776818275051,corriente,"24701,94",2022-01-06,Femenino
42787,Dulce,Salgado,Divorciada,89915137H,Sueca,1995-06-07,"Cuesta de Violeta Gomis 601, Murcia, 42419",48019,Lugo,653709765,curro04@example.org,False,Pescador de alta mar,"7497,97",ES9136097158377575589797,corriente,"27062,03",2023-08-27,Femenino
42788,Perlita,Malo,Viuda,13592097V,Burkinesa,1944-12-10,"Paseo Loreto Molina 56 Apt. 00 , Las Palmas, 43783",25968,Barcelona,764139175,yessicapages@example.com,False,"Panaderos, pasteleros y confiteros","1921,69",ES4793677614139657839139,corriente,"86349,94",2022-04-19,Femenino
42789,Xiomara,Grande,Viuda,31762398L,Azerbaiyana,2002-06-26,"Calle de Cirino Asensio 88 Apt. 46 , Guadalajara, 07185",26695,Tarragona,745974772,jferrando@example.net,False,Guardafrenos,"3176,05",ES3477944920582945544080,corriente,"11731,79",2022-06-29,Femenino
42790,Flor,Camps,Viuda,13729209A,Bangladesí,1989-10-28,"Callejón de Francisca Bernat 54, La Rioja, 08444",38414,Segovia,677683872,emelinapaz@example.org,False,Declarante de aduana,"6744,82",ES0080615648870844058658,corriente,"93401,67",2020-04-08,Femenino
42791,Julio César,Girón,Casado,16149479Y,Danesa,1998-09-14,"Vial Ricarda Bolaños 79 Piso 2 , Toledo, 12164",29600,Alicante,612871840,natividad68@example.com,False,Médico general,"1325,27",ES2532066463198951801183,corriente,"36469,26",2019-06-18,Masculino
42792,Abel,Bas,Divorciado,18171735X,Iraquí,1985-09-24,"Plaza Begoña Martín 284, Ávila, 24537",47545,Cáceres,629837901,villarcristian@example.net,False,Vendedor por teléfono,"3553,02",ES4446044637287792672695,corriente,"44292,94",2020-04-17,Masculino
42793,Sebastian,Izaguirre,Viudo,58246777J,Rumana,1979-01-11,"Urbanización de Amparo Batlle 59 Apt. 81 , Huelva, 33048",37987,Cáceres,632497705,porteromaximiano@example.net,False,Audiólogo,"5472,04",ES2998450908755966216466,corriente,"79023,99",2018-04-05,Masculino
42794,Rufina,Gonzalo,Soltera,96713369W,Tunecina,1989-04-11,"Urbanización de Gracia Hernandez 36 Piso 0 , Las Palmas, 02568",44735,Guipúzcoa,633987566,dherranz@example.com,False,"Empleado de servicios estadísticos, financieros y de seguros","4279,82",ES4555053936939307773781,corriente,"64300,46",2020-11-02,Femenino
42795,Octavio,Mur,Casado,15013064K,Irlandesa,1965-10-21,"Callejón de Macarena Valenzuela 4 Puerta 3 , Ávila, 20001",13239,Zamora,625966406,bonifacio43@example.net,False,Buzo,"7681,71",ES3713490313040226729425,corriente,"45681,6",2021-05-10,Masculino
42796,María Jesús,Aguiló,Casada,48613205Z,Birmana,1980-11-17,"Vial Brunilda Lerma 27, Granada, 44383",28912,Murcia,709424589,irisolmedo@example.net,False,Operador de máquinas de coser,"5142,25",ES8218657123327522959764,corriente,"46857,41",2022-08-14,Femenino
42797,Fernando,Padilla,Divorciado,22883454H,Argentina,1961-08-30,"Urbanización Erasmo Hervás 47, Huesca, 31646",41086,La Rioja,771820286,wilfredoescobar@example.net,False,Receptor de apuestas,"2034,84",ES3321172973028150724996,corriente,"52282,08",2023-02-12,Masculino
42798,Carmela,Luque,Viuda,79694251X,Bangladesí,1953-08-05,"Camino Domingo Ruiz 447, Ávila, 33311",10653,Cantabria,610871520,anastasiablazquez@example.net,False,Camarero de mesa,"1343,62",ES1099080700086614615010,corriente,"77015,39",2020-09-07,Femenino
42799,Jose,Rios,Soltero,94020335S,Galesa,1947-10-27,"Calle de Olga Hernando 6 Piso 0 , Murcia, 09514",07383,Murcia,608418761,vvergara@example.org,False,Representante comercial,"2661,57",ES3884802589824103583843,corriente,"3158,87",2018-05-15,Masculino
42800,Severo,Sierra,Soltero,65065776H,Panameña,1969-05-19,"Glorieta de Feliciana Giralt 874 Apt. 68 , Navarra, 34151",09028,Huelva,752809504,candelariaflor@example.net,False,Especialista en formación del personal,"5619,97",ES2213316231827305380701,corriente,"78820,13",2019-11-19,Masculino
42801,Bernarda,Río,Divorciada,23342894X,Rumana,2006-10-06,"Vial Jacinta Santiago 229, Ávila, 03820",33649,Girona,602835952,fcaballero@example.com,False,Técnico en redes y sistemas de computadores,"7729,61",ES1568378073361803370788,corriente,"40897,71",2024-08-12,Femenino
42802,Leonardo,Vaquero,Viudo,31476078A,Paraguaya,2004-08-03,"Pasaje de Ignacia Lladó 39, Álava, 31595",15542,Almería,713250401,curro36@example.org,False,Telefonista,"2087,69",ES9549727163496127672263,corriente,"84956,43",2022-12-06,Masculino
42803,Ariadna,Vilanova,Divorciada,12842381D,Antiguana,1989-05-03,"Plaza Tomasa Olivé 8 Puerta 6 , Huelva, 47713",34248,Lugo,695323201,agullorenato@example.org,False,Veterinario,"3973,52",ES1862299474951236893519,corriente,"65314,65",2021-12-13,Femenino
42804,Iván,Calderón,Soltero,62655423L,China,1958-08-21,"C. Petrona Vera 21 Apt. 40 , Guadalajara, 26114",27731,Zaragoza,710767630,rojasgeronimo@example.com,False,"Operador de máquinas de blanqueamiento, teñido y limpieza de tejidos","5667,38",ES3820486928941951309830,corriente,"26974,46",2024-08-29,Masculino
42805,Nazaret,Gracia,Divorciada,16824342A,Tailandesa,1958-11-18,"Camino de Josué Anguita 79, Toledo, 07655",34910,Santa Cruz de Tenerife,765106809,cmoya@example.org,False,Supervisor de secretaría,"2160,26",ES4791131879170584768082,corriente,"85868,53",2020-09-28,Femenino
42806,Herberto,Font,Soltero,21967627M,Argelina,1957-10-26,"C. Sebastian Tamarit 57 Piso 0 , Zaragoza, 26269",29642,Vizcaya,741511007,amor22@example.net,False,Oficinista general,"2606,07",ES0117966264625215520486,corriente,"12400,6",2022-04-24,Masculino
42807,Américo,Perales,Viudo,41369788X,Bareiní,1990-10-06,"Glorieta de Adolfo Silva 99 Puerta 0 , Barcelona, 47905",49843,Guipúzcoa,733120417,jcordero@example.net,False,Bibliotecarios,"3329,28",ES4992677690084697120149,corriente,"63803,81",2019-05-20,Masculino
42808,Otilia,Cabezas,Soltera,78901897Y,Mongola,1951-08-21,"Alameda Valeria Marco 5 Piso 6 , Murcia, 18035",50549,Ávila,646707312,luisapaz@example.com,False,Techador,"4600,84",ES9656294652640733494281,corriente,"82841,08",2025-05-06,Femenino
42809,Emiliana,Guillén,Viuda,22829256P,Lituana,1998-05-21,"Callejón de Eligio Bilbao 55 Apt. 41 , Las Palmas, 29792",40349,Cádiz,659807793,guillencirino@example.org,False,Criador de ganado,"6163,56",ES9579916756392369862572,corriente,"72609,99",2024-04-03,Femenino
42810,Selena,Menendez,Divorciada,55804400Y,Ecuatoriana,1980-12-08,"C. de Pili Ramirez 8 Puerta 6 , Girona, 45184",36113,Alicante,799304200,asdrubalramirez@example.org,False,Desarrollador de software,"6096,79",ES3111635602725020130618,corriente,"28107,5",2022-03-28,Femenino
42811,Poncio,Valdés,Viudo,97364397S,Puertorriqueña,1985-07-30,"Pasadizo de Vasco Sosa 58, Valencia, 28152",18716,Santa Cruz de Tenerife,671571288,bmontero@example.com,False,Acarreador de agua,"3499,32",ES6837691783569583744710,corriente,"8568,58",2022-12-30,Masculino
42812,Borja,Palacio,Casado,83424520R,Andorrana,2001-05-12,"Urbanización de Prudencio Rodrigo 54 Apt. 44 , Badajoz, 10522",13624,Córdoba,716900938,medinaencarnacion@example.org,False,Escribiente público,"7371,81",ES0010292682780820030194,corriente,"36550,12",2025-03-06,Masculino
42813,Victoria,Boada,Viuda,27604474N,Marroquí,1969-02-01,"Via de Nieves Reina 9 Piso 9 , La Coruña, 10904",46332,Santa Cruz de Tenerife,748400674,faustomir@example.net,False,Limpiador y asistente doméstico,"3626,43",ES0747256194244044980148,corriente,"812,29",2025-03-16,Femenino
42814,Demetrio,Cases,Divorciado,63960655R,Cubana,2002-01-17,"Urbanización de Eliseo Marcos 20, Vizcaya, 44244",16264,Badajoz,677148690,calixta88@example.org,False,Ayudante de cocina,"5752,48",ES4752361906889706044537,corriente,"97163,42",2023-11-09,Masculino
42815,Wálter,Pi,Divorciado,57018271Y,Brasileña,2000-03-08,"Plaza Eli Gisbert 7, Baleares, 11149",42905,Salamanca,752796536,abraham63@example.com,False,Técnico en optometría y ópticos,"4488,05",ES1687158507048115456247,corriente,"97940,7",2023-06-06,Masculino
42816,Loreto,Tejero,Casada,32682250D,Francesa,1952-10-11,"Pasadizo de Rufina Alvarado 88, Álava, 18280",30201,Segovia,720753656,aberenguer@example.org,False,Colchonero,"2829,51",ES4060319265681958541923,corriente,"2908,77",2019-01-09,Femenino
42817,Remedios,Manzanares,Divorciada,16543475N,Galesa,1968-03-25,"Callejón Yolanda Benítez 57, Madrid, 06587",42476,Palencia,702450062,yvalles@example.net,False,Dentista,"5062,51",ES9122656722761671849342,corriente,"11039,21",2018-02-12,Femenino
42818,Nando,Aguado,Casado,20117000G,Húngara,1959-10-17,"Cañada Noelia Real 596 Puerta 1 , Córdoba, 27979",39219,Cáceres,797012943,mateo90@example.com,False,Profesional de nivel medio de enfermería,"5060,9",ES9021305241086160868427,corriente,"1327,26",2018-05-15,Masculino
42819,Amando,Salom,Soltero,41425871L,Argentina,1955-09-29,"Calle Reyna Zamora 20 Puerta 6 , Huesca, 07315",25991,Zamora,609008544,evitacastell@example.com,False,"Empleado de servicios estadísticos, financieros y de seguros","4170,49",ES5807844425280577123207,corriente,"38582,19",2021-01-26,Masculino
